date,product_id,product_name,category,price,cost,impressions,visitors,product_clicks,add_to_cart,orders,units_sold,sales_amount,ad_spend,refund_units,inventory,rating
2026-06-05,P003,卡其工装裤,工装裤,459.0,176.0,4659,480,400,66,25,28,12445.0,3012.16,2,1140,4.5
2026-06-05,P004,灰色连帽卫衣,卫衣,329.0,122.0,4358,475,350,89,16,16,4917.96,825.17,0,1337,4.5
2026-06-05,P005,复古印花T恤,T恤,199.0,63.0,3812,328,254,41,9,9,1716.42,258.88,0,1581,4.5
2026-06-05,P006,轻量羽绒服,羽绒服,899.0,382.0,3245,361,311,78,15,16,13396.66,2362.51,0,914,4.8
2026-06-05,P007,水洗牛仔裤,牛仔裤,429.0,168.0,4322,628,448,123,21,22,9013.63,1853.09,0,1223,4.6
2026-06-05,P008,机能运动鞋,运动鞋,599.0,236.0,4619,577,415,77,18,19,11185.44,2044.74,0,1079,4.5
2026-06-05,P009,城市斜挎包,斜挎包,289.0,96.0,5759,368,319,81,19,22,5850.91,1440.38,1,1418,4.3
2026-06-05,P010,刺绣棒球帽,棒球帽,159.0,48.0,5817,663,465,123,22,22,3228.05,566.93,2,1734,4.7
2026-06-06,P001,黑色冲锋衣,冲锋衣,699.0,285.0,3742,509,339,94,27,30,20396.57,3762.46,0,948,4.7
2026-06-06,P002,云白防晒衣,防晒衣,399.0,148.0,3565,462,311,52,25,25,9627.95,1982.88,0,1173,4.8
2026-06-06,P003,卡其工装裤,工装裤,459.0,176.0,3721,523,369,87,13,13,5573.14,1644.76,0,1127,4.5
2026-06-06,P004,灰色连帽卫衣,卫衣,329.0,122.0,5122,584,392,88,26,28,8820.99,1725.53,1,1309,4.5
2026-06-06,P005,复古印花T恤,T恤,199.0,63.0,4997,434,294,76,17,17,3332.47,517.98,0,1564,4.3
2026-06-06,P006,轻量羽绒服,羽绒服,899.0,382.0,4676,474,332,84,18,21,18138.47,4114.34,0,893,4.5
2026-06-06,P007,水洗牛仔裤,牛仔裤,429.0,168.0,5003,783,507,91,45,47,18683.7,4252.63,1,1176,4.6
2026-06-06,P008,机能运动鞋,运动鞋,599.0,236.0,4860,533,435,83,13,14,8245.88,1702.37,0,1065,4.5
2026-06-06,P009,城市斜挎包,斜挎包,289.0,96.0,6362,595,428,127,30,32,8557.67,2188.89,2,1386,4.8
2026-06-06,P010,刺绣棒球帽,棒球帽,159.0,48.0,4477,575,459,80,17,19,2860.56,857.31,1,1715,4.8
2026-06-07,P001,黑色冲锋衣,冲锋衣,699.0,285.0,3672,455,382,108,18,21,13533.63,3182.73,0,927,4.7
2026-06-07,P002,云白防晒衣,防晒衣,399.0,148.0,4966,465,373,92,13,14,5160.02,936.16,0,1159,4.5
2026-06-07,P003,卡其工装裤,工装裤,459.0,176.0,2799,228,191,50,11,11,4704.59,1390.31,0,1116,4.6
2026-06-07,P004,灰色连帽卫衣,卫衣,329.0,122.0,4378,473,342,100,15,18,5501.66,948.1,0,1291,4.4
2026-06-07,P005,复古印花T恤,T恤,199.0,63.0,5587,865,564,158,31,35,6859.71,1307.22,0,1529,4.7
2026-06-07,P006,轻量羽绒服,羽绒服,899.0,382.0,4935,560,369,90,15,15,13174.46,3132.04,0,878,5.0
2026-06-07,P007,水洗牛仔裤,牛仔裤,429.0,168.0,4666,406,265,42,11,13,5291.53,1225.39,1,1163,4.8
2026-06-07,P008,机能运动鞋,运动鞋,599.0,236.0,5350,817,534,114,25,27,15015.84,3851.71,0,1038,4.3
2026-06-07,P009,城市斜挎包,斜挎包,289.0,96.0,6645,979,678,200,42,42,11278.09,2031.03,2,1344,4.7
2026-06-07,P010,刺绣棒球帽,棒球帽,159.0,48.0,5537,641,450,110,25,30,4456.43,815.45,0,1685,4.7
2026-06-08,P001,黑色冲锋衣,冲锋衣,699.0,285.0,2501,270,186,33,14,14,9651.6,1884.32,0,913,4.7
2026-06-08,P002,云白防晒衣,防晒衣,399.0,148.0,3549,391,327,62,20,21,8003.22,2384.26,2,1138,4.8
2026-06-08,P003,卡其工装裤,工装裤,459.0,176.0,2599,295,225,61,12,12,5196.41,1346.54,2,1104,4.4
2026-06-08,P004,灰色连帽卫衣,卫衣,329.0,122.0,4676,398,321,70,21,22,6768.22,1053.47,0,1269,4.6
2026-06-08,P005,复古印花T恤,T恤,199.0,63.0,2745,379,266,44,17,18,3277.31,492.87,1,1511,4.4
2026-06-08,P006,轻量羽绒服,羽绒服,899.0,382.0,2794,326,268,70,17,20,17744.27,4291.5,0,858,4.7
2026-06-08,P007,水洗牛仔裤,牛仔裤,429.0,168.0,4893,496,392,90,19,20,8141.82,1490.01,1,1143,4.4
2026-06-08,P008,机能运动鞋,运动鞋,599.0,236.0,4325,520,452,109,29,34,19229.32,2948.03,1,1004,4.8
2026-06-08,P009,城市斜挎包,斜挎包,289.0,96.0,5492,467,401,79,13,15,4037.09,702.31,0,1329,4.7
2026-06-08,P010,刺绣棒球帽,棒球帽,159.0,48.0,4897,549,379,64,31,34,4934.25,836.07,1,1651,4.8
2026-06-09,P001,黑色冲锋衣,冲锋衣,699.0,285.0,3248,241,196,57,12,14,9612.43,1914.82,0,899,4.5
2026-06-09,P002,云白防晒衣,防晒衣,399.0,148.0,2935,385,304,74,12,12,4462.31,879.73,0,1126,4.8
2026-06-09,P003,卡其工装裤,工装裤,459.0,176.0,2911,248,213,46,6,7,3010.84,793.78,2,1097,4.6
2026-06-09,P004,灰色连帽卫衣,卫衣,329.0,122.0,4605,446,377,62,19,19,6114.61,930.11,1,1250,4.4
2026-06-09,P005,复古印花T恤,T恤,199.0,63.0,3063,366,245,48,14,14,2695.45,583.5,1,1497,4.3
2026-06-09,P006,轻量羽绒服,羽绒服,899.0,382.0,5137,725,502,94,24,26,22234.15,4985.04,0,832,4.4
2026-06-09,P007,水洗牛仔裤,牛仔裤,429.0,168.0,4911,624,470,130,28,29,12155.16,2136.83,1,1114,4.8
2026-06-09,P008,机能运动鞋,运动鞋,599.0,236.0,4670,672,454,93,32,36,20673.45,5140.6,1,968,4.4
2026-06-09,P009,城市斜挎包,斜挎包,289.0,96.0,3129,339,228,51,9,10,2837.98,525.75,2,1319,4.6
2026-06-09,P010,刺绣棒球帽,棒球帽,159.0,48.0,5424,548,401,81,22,26,3770.48,611.5,2,1625,4.5
2026-06-10,P001,黑色冲锋衣,冲锋衣,699.0,285.0,2737,234,170,41,11,12,7862.48,1451.12,0,887,4.1
2026-06-10,P002,云白防晒衣,防晒衣,399.0,148.0,3023,359,302,90,20,23,8936.2,1407.9,2,1103,4.5
2026-06-10,P003,卡其工装裤,工装裤,459.0,176.0,4693,652,439,112,25,28,12229.01,2102.72,2,1069,4.6
2026-06-10,P004,灰色连帽卫衣,卫衣,329.0,122.0,4292,548,386,106,28,28,8960.07,2793.36,1,1222,4.5
2026-06-10,P005,复古印花T恤,T恤,199.0,63.0,4062,273,234,61,11,12,2313.71,416.27,2,1485,4.5
2026-06-10,P006,轻量羽绒服,羽绒服,899.0,382.0,4092,523,363,64,28,33,28347.61,8078.35,0,799,4.5
2026-06-10,P007,水洗牛仔裤,牛仔裤,429.0,168.0,5055,519,427,100,20,22,9088.18,1448.54,0,1092,4.5
2026-06-10,P008,机能运动鞋,运动鞋,599.0,236.0,5889,728,495,141,20,23,13456.69,2525.05,2,945,4.1
2026-06-10,P009,城市斜挎包,斜挎包,289.0,96.0,4147,637,427,93,27,29,8149.82,1391.05,2,1290,4.4
2026-06-10,P010,刺绣棒球帽,棒球帽,159.0,48.0,4487,455,298,81,24,24,3705.55,1036.57,2,1601,4.6
2026-06-11,P001,黑色冲锋衣,冲锋衣,699.0,285.0,4023,283,246,49,13,13,8951.33,1911.83,0,874,4.4
2026-06-11,P002,云白防晒衣,防晒衣,399.0,148.0,3067,298,230,52,8,9,3424.13,542.15,1,1094,4.7
2026-06-11,P003,卡其工装裤,工装裤,459.0,176.0,4557,629,412,81,32,33,13968.53,2901.59,2,1036,4.3
2026-06-11,P004,灰色连帽卫衣,卫衣,329.0,122.0,4466,394,326,96,18,18,5811.06,1193.58,1,1204,4.6
2026-06-11,P005,复古印花T恤,T恤,199.0,63.0,5090,471,337,88,19,19,3582.46,798.18,0,1466,4.8
2026-06-11,P006,轻量羽绒服,羽绒服,899.0,382.0,2816,341,233,38,10,11,9004.48,1376.64,2,788,4.8
2026-06-11,P007,水洗牛仔裤,牛仔裤,429.0,168.0,3262,434,291,68,11,11,4523.11,1055.14,2,1081,4.6
2026-06-11,P008,机能运动鞋,运动鞋,599.0,236.0,3310,394,257,72,10,10,5486.3,1113.89,2,935,4.6
2026-06-11,P009,城市斜挎包,斜挎包,289.0,96.0,3358,351,231,64,8,9,2565.99,467.17,2,1281,4.7
2026-06-11,P010,刺绣棒球帽,棒球帽,159.0,48.0,4157,600,401,83,23,23,3496.01,585.6,1,1578,4.9
2026-06-12,P001,黑色冲锋衣,冲锋衣,699.0,285.0,2786,279,225,63,10,11,7098.11,1604.07,0,863,4.4
2026-06-12,P002,云白防晒衣,防晒衣,399.0,148.0,2739,260,212,61,12,12,4637.26,981.65,0,1082,5.0
2026-06-12,P003,卡其工装裤,工装裤,459.0,176.0,4485,438,366,74,16,18,7987.16,1400.86,1,1018,4.4
2026-06-12,P004,灰色连帽卫衣,卫衣,329.0,122.0,4313,403,316,85,23,23,6913.89,1318.96,1,1181,4.4
2026-06-12,P005,复古印花T恤,T恤,199.0,63.0,2887,289,229,47,14,16,2917.93,447.43,0,1450,4.6
2026-06-12,P006,轻量羽绒服,羽绒服,899.0,382.0,4321,638,445,89,34,35,29836.56,5258.99,0,753,4.5
2026-06-12,P007,水洗牛仔裤,牛仔裤,429.0,168.0,3933,393,337,68,18,19,7557.58,2219.6,1,1062,4.5
2026-06-12,P008,机能运动鞋,运动鞋,599.0,236.0,4462,326,260,45,9,10,5739.76,1451.92,2,925,4.4
2026-06-12,P009,城市斜挎包,斜挎包,289.0,96.0,5079,758,527,121,20,24,6590.55,1402.95,0,1257,4.7
2026-06-12,P010,刺绣棒球帽,棒球帽,159.0,48.0,5867,646,474,111,22,25,3687.52,844.62,2,1553,4.3
2026-06-13,P001,黑色冲锋衣,冲锋衣,699.0,285.0,2780,307,249,53,11,11,7553.85,1234.05,1,852,4.5
2026-06-13,P002,云白防晒衣,防晒衣,399.0,148.0,2701,311,252,40,9,10,3681.95,653.44,1,1072,4.8
2026-06-13,P003,卡其工装裤,工装裤,459.0,176.0,4126,374,290,61,17,18,7551.17,1287.51,2,1000,4.4
2026-06-13,P004,灰色连帽卫衣,卫衣,329.0,122.0,3995,299,224,36,8,8,2467.43,370.69,0,1173,4.7
2026-06-13,P005,复古印花T恤,T恤,199.0,63.0,5856,674,584,161,21,21,3891.53,806.32,0,1429,4.4
2026-06-13,P006,轻量羽绒服,羽绒服,899.0,382.0,5410,655,518,106,32,34,28992.62,5138.25,0,719,4.2
2026-06-13,P007,水洗牛仔裤,牛仔裤,429.0,168.0,6113,567,461,110,30,30,12469.41,2497.75,0,1032,4.4
2026-06-13,P008,机能运动鞋,运动鞋,599.0,236.0,4962,419,346,76,19,22,12587.92,1909.11,0,903,4.8
2026-06-13,P009,城市斜挎包,斜挎包,289.0,96.0,4479,520,408,116,15,16,4445.83,1058.65,1,1241,4.8
2026-06-13,P010,刺绣棒球帽,棒球帽,159.0,48.0,6195,728,553,98,18,20,2942.26,824.44,2,1533,4.5
2026-06-14,P001,黑色冲锋衣,冲锋衣,699.0,285.0,3749,373,273,50,11,12,8111.04,1868.65,1,840,4.7
2026-06-14,P002,云白防晒衣,防晒衣,399.0,148.0,3255,364,244,43,13,15,5700.15,1273.7,0,1057,4.3
2026-06-14,P003,卡其工装裤,工装裤,459.0,176.0,5214,570,413,72,20,23,10443.42,2575.07,1,977,4.7
2026-06-14,P004,灰色连帽卫衣,卫衣,329.0,122.0,4115,487,387,74,16,19,6122.29,1383.59,1,1154,4.5
2026-06-14,P005,复古印花T恤,T恤,199.0,63.0,4762,494,404,106,29,31,5625.08,994.85,2,1398,4.8
2026-06-14,P006,轻量羽绒服,羽绒服,899.0,382.0,4325,592,449,104,23,27,22855.6,4418.4,2,692,4.6
2026-06-14,P007,水洗牛仔裤,牛仔裤,429.0,168.0,3286,280,217,36,7,8,3335.93,540.05,1,1024,4.8
2026-06-14,P008,机能运动鞋,运动鞋,599.0,236.0,4898,580,418,74,34,39,22747.9,4382.7,2,864,4.5
2026-06-14,P009,城市斜挎包,斜挎包,289.0,96.0,5738,497,400,73,28,28,7840.97,1472.79,2,1213,4.8
2026-06-14,P010,刺绣棒球帽,棒球帽,159.0,48.0,6133,924,616,157,51,57,8554.03,2510.29,2,1476,4.5
2026-06-15,P001,黑色冲锋衣,冲锋衣,699.0,285.0,3122,460,321,81,13,14,9481.57,1597.11,2,826,4.4
2026-06-15,P002,云白防晒衣,防晒衣,399.0,148.0,3735,531,354,91,14,14,5099.71,867.93,2,1043,4.5
2026-06-15,P003,卡其工装裤,工装裤,459.0,176.0,3408,336,267,66,9,10,4510.62,679.82,0,967,4.3
2026-06-15,P004,灰色连帽卫衣,卫衣,329.0,122.0,3827,478,335,55,27,31,9487.45,1829.48,1,1123,4.8
2026-06-15,P005,复古印花T恤,T恤,199.0,63.0,3764,492,355,58,15,15,2937.72,624.8,2,1383,4.4
2026-06-15,P006,轻量羽绒服,羽绒服,899.0,382.0,4797,476,388,64,19,19,16900.68,3067.06,1,673,4.2
2026-06-15,P007,水洗牛仔裤,牛仔裤,429.0,168.0,3495,262,219,46,14,16,6452.71,1742.04,0,1008,4.2
2026-06-15,P008,机能运动鞋,运动鞋,599.0,236.0,5537,745,487,128,43,45,25358.03,5510.31,1,819,4.3
2026-06-15,P009,城市斜挎包,斜挎包,289.0,96.0,3089,256,222,41,9,9,2547.31,730.98,2,1204,4.6
2026-06-15,P010,刺绣棒球帽,棒球帽,159.0,48.0,5897,771,617,132,37,43,6375.2,1213.0,1,1433,4.3
2026-06-16,P001,黑色冲锋衣,冲锋衣,699.0,285.0,4112,627,423,70,27,32,21956.02,4495.74,0,794,4.5
2026-06-16,P002,云白防晒衣,防晒衣,399.0,148.0,2821,238,169,41,10,12,4581.85,909.36,0,1031,4.5
2026-06-16,P003,卡其工装裤,工装裤,459.0,176.0,2381,204,132,25,5,6,2531.99,593.7,1,961,4.8
2026-06-16,P004,灰色连帽卫衣,卫衣,329.0,122.0,3814,376,304,54,12,12,3644.39,611.51,1,1111,4.6
2026-06-16,P005,复古印花T恤,T恤,199.0,63.0,5020,403,284,81,14,16,3029.44,549.76,2,1367,4.7
2026-06-16,P006,轻量羽绒服,羽绒服,899.0,382.0,5432,615,464,88,29,30,26631.59,5980.32,2,643,4.5
2026-06-16,P007,水洗牛仔裤,牛仔裤,429.0,168.0,4511,517,404,81,29,34,14412.69,3252.07,0,974,4.3
2026-06-16,P008,机能运动鞋,运动鞋,599.0,236.0,3036,354,235,58,13,13,7573.17,1411.37,1,806,4.7
2026-06-16,P009,城市斜挎包,斜挎包,289.0,96.0,3993,510,333,80,28,33,8897.37,2535.91,0,1171,4.5
2026-06-16,P010,刺绣棒球帽,棒球帽,159.0,48.0,5070,498,426,96,18,20,2940.28,700.34,0,1413,5.0
2026-06-17,P001,黑色冲锋衣,冲锋衣,699.0,285.0,3024,323,271,74,13,15,9734.45,2299.15,0,779,4.4
2026-06-17,P002,云白防晒衣,防晒衣,399.0,148.0,3267,357,262,48,16,18,6710.77,1208.44,2,1013,4.4
2026-06-17,P003,卡其工装裤,工装裤,459.0,176.0,4677,533,438,110,30,33,13807.12,3542.24,2,928,4.2
2026-06-17,P004,灰色连帽卫衣,卫衣,329.0,122.0,3174,299,243,65,12,12,3857.55,1133.6,0,1099,4.9
2026-06-17,P005,复古印花T恤,T恤,199.0,63.0,3042,331,242,71,16,18,3357.42,726.73,2,1349,4.6
2026-06-17,P006,轻量羽绒服,羽绒服,899.0,382.0,3113,272,213,55,9,9,7848.02,1273.67,1,634,4.6
2026-06-17,P007,水洗牛仔裤,牛仔裤,429.0,168.0,4357,418,293,66,10,12,4880.41,918.01,0,962,4.5
2026-06-17,P008,机能运动鞋,运动鞋,599.0,236.0,5835,531,388,89,27,28,16163.95,2757.04,2,778,5.0
2026-06-17,P009,城市斜挎包,斜挎包,289.0,96.0,5693,436,327,77,13,13,3557.91,658.0,2,1158,4.3
2026-06-17,P010,刺绣棒球帽,棒球帽,159.0,48.0,4086,544,361,60,31,31,4629.62,1062.07,0,1382,4.4
2026-06-18,P001,黑色冲锋衣,冲锋衣,699.0,285.0,2882,352,296,69,12,14,9358.54,1738.68,0,765,4.5
2026-06-18,P002,云白防晒衣,防晒衣,399.0,148.0,4046,358,279,53,15,16,6080.07,1493.34,2,997,4.5
2026-06-18,P003,卡其工装裤,工装裤,459.0,176.0,2680,292,203,45,10,10,4236.88,737.4,2,918,4.2
2026-06-18,P004,灰色连帽卫衣,卫衣,329.0,122.0,3154,376,292,71,13,13,4211.02,650.84,1,1086,4.8
2026-06-18,P005,复古印花T恤,T恤,199.0,63.0,2733,335,230,64,10,11,2035.13,335.41,1,1338,4.3
2026-06-18,P006,轻量羽绒服,羽绒服,899.0,382.0,4919,585,462,100,14,14,11958.03,2136.05,0,620,4.6
2026-06-18,P007,水洗牛仔裤,牛仔裤,429.0,168.0,3920,334,287,67,14,16,6249.01,1481.12,0,946,4.4
2026-06-18,P008,机能运动鞋,运动鞋,599.0,236.0,5741,391,318,59,16,16,8856.51,2091.35,0,762,4.4
2026-06-18,P009,城市斜挎包,斜挎包,289.0,96.0,4528,565,370,67,25,25,7006.15,1060.03,1,1133,5.0
2026-06-18,P010,刺绣棒球帽,棒球帽,159.0,48.0,5914,444,359,99,22,24,3607.0,761.84,1,1358,5.0
2026-06-19,P001,黑色冲锋衣,冲锋衣,699.0,285.0,3255,297,233,53,8,8,5473.46,815.82,2,757,4.7
2026-06-19,P002,云白防晒衣,防晒衣,399.0,148.0,4359,310,261,53,8,9,3447.91,592.83,0,988,4.6
2026-06-19,P003,卡其工装裤,工装裤,459.0,176.0,3377,369,312,71,12,13,5846.28,926.79,1,905,4.5
2026-06-19,P004,灰色连帽卫衣,卫衣,329.0,122.0,4077,411,324,74,22,24,7376.45,1747.79,2,1062,4.5
2026-06-19,P005,复古印花T恤,T恤,199.0,63.0,2726,263,171,50,13,13,2397.11,653.9,0,1325,4.7
2026-06-19,P006,轻量羽绒服,羽绒服,899.0,382.0,3883,369,296,64,19,22,18872.04,4142.48,0,598,4.3
2026-06-19,P007,水洗牛仔裤,牛仔裤,429.0,168.0,5175,777,519,124,41,42,16934.81,2499.95,0,904,4.5
2026-06-19,P008,机能运动鞋,运动鞋,599.0,236.0,4921,691,468,109,27,29,15971.91,4665.18,1,733,4.7
2026-06-19,P009,城市斜挎包,斜挎包,289.0,96.0,4364,293,248,73,17,18,4779.68,1179.68,2,1115,4.4
2026-06-19,P010,刺绣棒球帽,棒球帽,159.0,48.0,5295,757,537,112,38,40,6257.57,1387.23,1,1318,4.6
2026-06-20,P001,黑色冲锋衣,冲锋衣,699.0,285.0,3386,448,328,59,17,20,12966.56,2027.68,2,737,4.7
2026-06-20,P002,云白防晒衣,防晒衣,399.0,148.0,3193,215,180,35,10,11,4162.46,662.55,2,977,4.4
2026-06-20,P003,卡其工装裤,工装裤,459.0,176.0,4885,616,472,101,22,26,11189.91,2636.13,0,879,4.7
2026-06-20,P004,灰色连帽卫衣,卫衣,329.0,122.0,4328,505,384,78,15,18,5630.78,1022.61,2,1044,4.5
2026-06-20,P005,复古印花T恤,T恤,199.0,63.0,5837,575,403,106,22,26,4873.56,803.39,2,1299,4.7
2026-06-20,P006,轻量羽绒服,羽绒服,899.0,382.0,5945,639,441,75,36,38,31509.49,5413.43,0,560,4.4
2026-06-20,P007,水洗牛仔裤,牛仔裤,429.0,168.0,3398,378,300,74,14,15,6111.55,1530.7,1,889,4.4
2026-06-20,P008,机能运动鞋,运动鞋,599.0,236.0,4175,578,393,110,17,19,10374.94,1983.47,1,714,4.3
2026-06-20,P009,城市斜挎包,斜挎包,289.0,96.0,6738,749,587,169,38,40,10851.69,2637.62,1,1075,4.4
2026-06-20,P010,刺绣棒球帽,棒球帽,159.0,48.0,4058,322,233,49,18,19,2812.65,502.74,1,1299,4.6
2026-06-21,P001,黑色冲锋衣,冲锋衣,699.0,285.0,4118,384,307,51,14,15,9552.16,1986.16,1,722,4.7
2026-06-21,P002,云白防晒衣,防晒衣,399.0,148.0,4122,572,420,93,28,33,12011.99,1934.25,0,944,4.6
2026-06-21,P003,卡其工装裤,工装裤,459.0,176.0,3151,425,290,71,20,24,10397.74,1912.8,0,855,4.9
2026-06-21,P004,灰色连帽卫衣,卫衣,329.0,122.0,4324,366,269,56,9,9,2708.18,582.12,1,1035,4.5
2026-06-21,P005,复古印花T恤,T恤,199.0,63.0,3221,397,269,72,16,18,3327.45,847.75,2,1281,4.6
2026-06-21,P006,轻量羽绒服,羽绒服,899.0,382.0,4101,514,410,106,27,29,23988.61,6087.68,1,531,4.6
2026-06-21,P007,水洗牛仔裤,牛仔裤,429.0,168.0,4932,347,293,81,8,9,3642.33,584.78,0,880,4.8
2026-06-21,P008,机能运动鞋,运动鞋,599.0,236.0,4000,415,326,97,22,22,12351.96,2412.4,0,692,4.0
2026-06-21,P009,城市斜挎包,斜挎包,289.0,96.0,4448,370,249,68,20,23,6191.51,955.5,2,1052,4.4
2026-06-21,P010,刺绣棒球帽,棒球帽,159.0,48.0,4113,396,275,77,19,22,3410.76,811.99,2,1277,4.3
2026-06-22,P001,黑色冲锋衣,冲锋衣,699.0,285.0,3321,402,325,86,17,19,12201.83,1910.06,0,703,4.5
2026-06-22,P002,云白防晒衣,防晒衣,399.0,148.0,4056,543,397,68,29,30,10940.78,2440.88,2,914,4.5
2026-06-22,P003,卡其工装裤,工装裤,459.0,176.0,4345,437,327,97,25,28,12608.75,2017.58,2,827,4.1
2026-06-22,P004,灰色连帽卫衣,卫衣,329.0,122.0,4212,428,282,63,24,26,7872.71,1225.6,0,1009,4.3
2026-06-22,P005,复古印花T恤,T恤,199.0,63.0,3980,625,405,85,26,30,5836.77,1336.76,2,1251,4.3
2026-06-22,P006,轻量羽绒服,羽绒服,899.0,382.0,4471,348,286,80,16,17,15065.72,4277.46,0,514,5.0
2026-06-22,P007,水洗牛仔裤,牛仔裤,429.0,168.0,5213,735,534,116,19,22,8663.31,1448.28,1,858,4.4
2026-06-22,P008,机能运动鞋,运动鞋,599.0,236.0,5274,601,451,87,32,38,21342.93,5358.28,0,654,4.3
2026-06-22,P009,城市斜挎包,斜挎包,289.0,96.0,5708,728,530,97,40,47,12969.79,2191.61,1,1005,4.6
2026-06-22,P010,刺绣棒球帽,棒球帽,159.0,48.0,6039,886,603,117,50,60,8926.94,1552.41,2,1217,4.7
2026-06-23,P001,黑色冲锋衣,冲锋衣,699.0,285.0,2214,215,142,32,11,12,7935.81,1985.92,0,691,4.6
2026-06-23,P002,云白防晒衣,防晒衣,399.0,148.0,2581,231,191,31,12,14,5099.83,1087.83,1,900,4.4
2026-06-23,P003,卡其工装裤,工装裤,459.0,176.0,4151,579,410,97,18,19,8467.27,1737.9,1,808,4.6
2026-06-23,P004,灰色连帽卫衣,卫衣,329.0,122.0,3412,363,295,69,17,17,5228.31,1200.05,2,992,4.8
2026-06-23,P005,复古印花T恤,T恤,199.0,63.0,3439,373,274,80,11,11,2079.68,609.53,1,1240,4.6
2026-06-23,P006,轻量羽绒服,羽绒服,899.0,382.0,3347,261,202,53,10,12,9938.32,2736.7,2,502,4.7
2026-06-23,P007,水洗牛仔裤,牛仔裤,429.0,168.0,3328,347,290,70,18,19,7868.01,1272.34,0,839,4.5
2026-06-23,P008,机能运动鞋,运动鞋,599.0,236.0,5161,611,498,99,26,31,17807.81,5048.98,0,623,4.3
2026-06-23,P009,城市斜挎包,斜挎包,289.0,96.0,3760,491,330,81,27,29,7865.94,2190.91,2,976,4.5
2026-06-23,P010,刺绣棒球帽,棒球帽,159.0,48.0,3231,292,212,56,16,16,2493.87,725.07,0,1201,4.5
2026-06-24,P001,黑色冲锋衣,冲锋衣,699.0,285.0,3668,390,261,49,13,13,8837.95,1939.37,2,678,4.6
2026-06-24,P002,云白防晒衣,防晒衣,399.0,148.0,2548,259,168,31,9,9,3441.6,597.51,2,891,4.8
2026-06-24,P003,卡其工装裤,工装裤,459.0,176.0,3100,371,281,68,11,11,4911.2,729.36,1,797,4.6
2026-06-24,P004,灰色连帽卫衣,卫衣,329.0,122.0,4201,385,320,60,14,16,5167.93,1394.3,1,976,4.5
2026-06-24,P005,复古印花T恤,T恤,199.0,63.0,5178,794,515,124,45,51,9802.98,1787.39,0,1189,4.6
2026-06-24,P006,轻量羽绒服,羽绒服,899.0,382.0,4333,441,328,88,13,13,10881.84,1779.79,0,489,4.6
2026-06-24,P007,水洗牛仔裤,牛仔裤,429.0,168.0,3607,277,215,48,13,14,5745.59,858.47,2,825,4.3
2026-06-24,P008,机能运动鞋,运动鞋,599.0,236.0,5262,590,415,123,33,35,20699.89,5188.13,1,588,4.7
2026-06-24,P009,城市斜挎包,斜挎包,289.0,96.0,3801,418,272,60,12,12,3306.26,533.13,1,964,4.5
2026-06-24,P010,刺绣棒球帽,棒球帽,159.0,48.0,4654,376,269,79,13,14,2139.69,374.65,0,1187,4.7
2026-06-25,P001,黑色冲锋衣,冲锋衣,699.0,285.0,3849,359,254,50,10,12,7828.19,1548.05,1,666,4.8
2026-06-25,P002,云白防晒衣,防晒衣,399.0,148.0,3594,317,231,63,8,8,3033.93,447.05,0,883,4.9
2026-06-25,P003,卡其工装裤,工装裤,459.0,176.0,3498,354,262,45,12,14,5881.25,898.67,2,783,4.4
2026-06-25,P004,灰色连帽卫衣,卫衣,329.0,122.0,4169,463,390,105,16,19,5849.72,1236.42,0,957,4.9
2026-06-25,P005,复古印花T恤,T恤,199.0,63.0,4696,439,320,72,22,25,4805.57,845.4,1,1164,4.9
2026-06-25,P006,轻量羽绒服,羽绒服,899.0,382.0,2814,212,177,40,8,9,7710.52,1429.79,2,480,4.6
2026-06-25,P007,水洗牛仔裤,牛仔裤,429.0,168.0,3164,306,202,51,13,15,6302.53,1493.22,1,810,4.4
2026-06-25,P008,机能运动鞋,运动鞋,599.0,236.0,4916,383,333,73,17,17,9647.79,1939.43,2,571,4.4
2026-06-25,P009,城市斜挎包,斜挎包,289.0,96.0,3296,356,287,83,11,13,3687.7,830.64,2,951,4.9
2026-06-25,P010,刺绣棒球帽,棒球帽,159.0,48.0,5329,662,510,138,36,39,6016.83,1394.83,2,1148,4.3
2026-06-26,P001,黑色冲锋衣,冲锋衣,699.0,285.0,3940,341,280,78,9,9,5943.73,1475.31,1,657,4.7
2026-06-26,P002,云白防晒衣,防晒衣,399.0,148.0,3105,367,313,63,12,13,5133.8,919.98,0,870,4.5
2026-06-26,P003,卡其工装裤,工装裤,459.0,176.0,3671,504,330,78,29,30,13173.24,3526.57,0,753,4.2
2026-06-26,P004,灰色连帽卫衣,卫衣,329.0,122.0,4181,596,433,73,18,21,6650.65,1224.05,0,936,4.4
2026-06-26,P005,复古印花T恤,T恤,199.0,63.0,3239,350,305,64,20,23,4476.45,1379.67,2,1141,4.8
2026-06-26,P006,轻量羽绒服,羽绒服,899.0,382.0,4649,615,404,118,16,18,15459.91,2340.33,0,462,4.6
2026-06-26,P007,水洗牛仔裤,牛仔裤,429.0,168.0,5468,693,508,144,24,26,10932.66,1829.37,2,784,4.5
2026-06-26,P008,机能运动鞋,运动鞋,599.0,236.0,3562,272,225,49,10,12,6633.04,1573.73,2,559,4.5
2026-06-26,P009,城市斜挎包,斜挎包,289.0,96.0,3275,392,289,85,19,22,6259.48,1413.03,2,929,4.6
